"","X","to","for.","and","on","you","this","i","is","in.","be","from","have","we","at","that","deal","will","with","if.","please","are","not","or","as","by","meter","me","your","was","can","need","thanks","any","message","may","should","our","know","original","do","has","all","been","these","day","they","volume","up","out","there","contract","no","more","here","only","us","information","new","company","price","free","get","one","mail","investment","my","but","about","now","which","its","prices","business","contact","news","over","report","money","stock","their","securities","statements","time","many","reply","looking","total_word_count","label"
"979",979,1.16959064327485,0,0,0,2.33918128654971,0,1.16959064327485,0,0,0,0,0,0,1.16959064327485,1.75438596491228,0,0,0,0,0,0,0,0,0,0,0,0.584795321637427,0,0,0,0,0,0,0,0,0,0,0,0,0.584795321637427,0,0,0,0,0,0,0,0,0,0,0,0.584795321637427,0.584795321637427,0,0,0,0,0,0,0,0,0.584795321637427,0,0,0,0,0.584795321637427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,"Spam"
"980",980,2.82258064516129,1.61290322580645,1.61290322580645,0.403225806451613,0.806451612903226,1.61290322580645,0,0.806451612903226,1.20967741935484,1.20967741935484,0.403225806451613,0.806451612903226,0.403225806451613,0,0,0,0,1.20967741935484,0.806451612903226,0.806451612903226,0.403225806451613,0.806451612903226,0.403225806451613,1.20967741935484,0.403225806451613,0,2.01612903225806,1.20967741935484,0,0.403225806451613,0,0,0.403225806451613,1.20967741935484,0.403225806451613,0,0.403225806451613,0,0,0,0,0.403225806451613,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0.806451612903226,0,0,0,0,0,0.806451612903226,0,0.403225806451613,0.403225806451613,0,0,0,0,0,0,0,0.403225806451613,0,1.20967741935484,0,0,0,0,0,0.403225806451613,0,0,0,0,0.806451612903226,0,248,"Spam"
"981",981,2.60021668472373,0.108342361863489,2.70855904658722,0.650054171180932,0.433369447453954,1.73347778981582,0,1.40845070422535,1.84182015167931,0.866738894907909,1.19176598049837,0.433369447453954,0.541711809317443,0.433369447453954,1.08342361863489,0,0.325027085590466,0.541711809317443,0.216684723726977,0.433369447453954,0.866738894907909,0.433369447453954,1.30010834236186,0.650054171180932,0.541711809317443,0,0,0.108342361863489,0.108342361863489,0,0,0,0.866738894907909,0,0.975081256771398,0.108342361863489,0.541711809317443,0,0,0.108342361863489,0,0.325027085590466,0.216684723726977,0.216684723726977,0,0,0,0,0.108342361863489,0.216684723726977,0,0,0,0.108342361863489,0.108342361863489,0,0.216684723726977,0.108342361863489,0.866738894907909,0.650054171180932,0,0,0,0,0.325027085590466,0,0,0.325027085590466,0,0.216684723726977,0.325027085590466,0,0.433369447453954,0,0.541711809317443,0.325027085590466,0.433369447453954,0.108342361863489,0.216684723726977,0,0.650054171180932,1.62513542795233,0.325027085590466,0,0,0.75839653304442,923,"Spam"
"982",982,0,1.92307692307692,0,0,0,0,0,1.92307692307692,0,0,1.92307692307692,0,0,1.92307692307692,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,"Spam"
"983",983,0,0,0,0,0,0.232018561484919,0,0,0,0,0.464037122969838,0.464037122969838,0,0,0,0,0.232018561484919,0,0.580046403712297,0,0,0,0,0,0.116009280742459,0,0.116009280742459,0,0,0.232018561484919,0.232018561484919,0,0.232018561484919,0,0.232018561484919,0,0.116009280742459,0.232018561484919,0,0.232018561484919,0.232018561484919,0.464037122969838,0,0.696055684454756,0.116009280742459,0,0,0.232018561484919,0.464037122969838,0.348027842227378,0,0.116009280742459,0.348027842227378,0.348027842227378,0.348027842227378,0.464037122969838,0,0.464037122969838,0,0,0,0.232018561484919,0.116009280742459,0,0,0.232018561484919,0.116009280742459,0,0.116009280742459,0,0,0,0,0,0,0.232018561484919,0,0,0,0,0,0,0.116009280742459,0,0,0,862,"Spam"
"984",984,1,1,1,0,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,"Spam"
"985",985,0,0,0,0,1.96078431372549,0,1.96078431372549,0,0,0,1.96078431372549,0,0,0,0,0,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,51,"Spam"
"986",986,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Spam"
"987",987,2.72812793979304,0.564440263405456,2.35183443085607,0.752587017873942,0.752587017873942,2.35183443085607,0.0940733772342427,1.12888052681091,1.88146754468485,0.940733772342427,0.658513640639699,0.282220131702728,0,0.376293508936971,0.846660395108184,0,0,0.564440263405456,0.282220131702728,0,0.564440263405456,1.41110065851364,1.12888052681091,0.846660395108184,0.282220131702728,0,0,0.376293508936971,0.0940733772342427,0.376293508936971,0.188146754468485,0,0.282220131702728,0.0940733772342427,0.470366886171214,0,0.0940733772342427,0,0,0.0940733772342427,0.376293508936971,0,0.0940733772342427,0.376293508936971,0,0.0940733772342427,0,0.0940733772342427,0.0940733772342427,0.188146754468485,0,0.282220131702728,0.0940733772342427,0.188146754468485,0,0.188146754468485,0.752587017873942,0,1.3170272812794,0.188146754468485,0,0,0,0,0.376293508936971,0,0.282220131702728,0.188146754468485,0,0.376293508936971,0.470366886171214,0,0.376293508936971,0,0.376293508936971,0.0940733772342427,0.282220131702728,0.0940733772342427,0.470366886171214,0.0940733772342427,0.564440263405456,0.846660395108184,0.0940733772342427,0.282220131702728,0,0.188146754468485,1063,"Spam"
"988",988,0,1.61290322580645,0,0,0,0,1.61290322580645,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61290322580645,0,0,0,0,0,0,0,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,"Spam"
"989",989,2.12765957446809,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,"Spam"
"990",990,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"Spam"
"991",991,0.735294117647059,4.41176470588235,0.735294117647059,2.20588235294118,2.20588235294118,0,0.735294117647059,2.20588235294118,0.735294117647059,0,1.47058823529412,0,0.735294117647059,0.735294117647059,0.735294117647059,0,0,0.735294117647059,0,0,0.735294117647059,0,0,0,0,0,0,1.47058823529412,0.735294117647059,1.47058823529412,0,0,0,0,0,0,0.735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735294117647059,0.735294117647059,0,0.735294117647059,0,0,0,0,2.20588235294118,0,0,0,0,0,0,0,0,0.735294117647059,0,0,0.735294117647059,0,0,0,0.735294117647059,0,0,0,0,0,0,0,0,0,0,136,"Spam"
"992",992,3.2258064516129,0,0,0,6.45161290322581,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"Spam"
"993",993,0,0.884955752212389,2.65486725663717,0.884955752212389,1.76991150442478,0,0,2.65486725663717,0,0,0,0,1.76991150442478,0,0.884955752212389,0,1.76991150442478,0,0.884955752212389,0,0.884955752212389,0.884955752212389,0,0.884955752212389,0,0,0,2.65486725663717,0,0,0,0.884955752212389,0,0,0,0,1.76991150442478,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0.884955752212389,0.884955752212389,0,0,0,0,0.884955752212389,0,1.76991150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0.884955752212389,1.76991150442478,0,0,113,"Spam"
"994",994,2.55839822024472,0.111234705228031,3.00333704115684,0.667408231368187,0.667408231368187,2.00222469410456,0.333704115684093,1.00111234705228,1.55728587319244,0.889877641824249,0.667408231368187,0.222469410456062,0.111234705228031,0.333704115684093,0.778642936596218,0,0.111234705228031,0.444938820912125,0.333704115684093,0.111234705228031,0.444938820912125,1.11234705228031,1.4460511679644,1.00111234705228,0.111234705228031,0,0,0.333704115684093,0,0.333704115684093,0.111234705228031,0,0.222469410456062,0.111234705228031,0.444938820912125,0.222469410456062,0.111234705228031,0.111234705228031,0,0.111234705228031,0.556173526140156,0.111234705228031,0.111234705228031,0.333704115684093,0,0,0,0.222469410456062,0,0.222469410456062,0,0.222469410456062,0,0,0,0.111234705228031,0.667408231368187,0,1.00111234705228,0.222469410456062,0,0,0.111234705228031,0,0.222469410456062,0,0.222469410456062,0.333704115684093,0,0.333704115684093,0.556173526140156,0,0.333704115684093,0,0.333704115684093,0.111234705228031,0.222469410456062,0.111234705228031,0.556173526140156,0,0.556173526140156,0.778642936596218,0.111234705228031,0.222469410456062,0,0.111234705228031,899,"Spam"
"995",995,2.4,0,1.6,0.8,3.2,0,0,0,2.4,2.4,0,0.8,0.8,0,0.8,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0.8,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,125,"Spam"
"996",996,1.13636363636364,1.13636363636364,1.13636363636364,0,0,2.27272727272727,0,2.27272727272727,0,1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13636363636364,0,0,0,1.13636363636364,0,0,0,0,1.13636363636364,0,0,0,0,1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,0,88,"Spam"
"997",997,0,0,0,0,1.58730158730159,0,0,1.58730158730159,0,0,9.52380952380952,0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17460317460317,0,0,0,0,0,0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"Spam"
"998",998,5.15463917525773,1.03092783505155,2.06185567010309,0,4.12371134020619,1.03092783505155,1.03092783505155,1.03092783505155,0,0,0,1.03092783505155,0,1.03092783505155,0,0,2.06185567010309,0,1.03092783505155,0,2.06185567010309,2.06185567010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03092783505155,0,1.03092783505155,1.03092783505155,2.06185567010309,1.03092783505155,0,0,0,0,0,0,0,0,1.03092783505155,1.03092783505155,1.03092783505155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03092783505155,0,0,0,1.03092783505155,0,0,0,0,0,0,0,0,0,0,97,"Spam"
"999",999,1.58730158730159,1.58730158730159,0,0,3.17460317460317,1.58730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"Spam"
"1000",1000,0,0,0,3.84615384615385,0,0,0,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"Spam"
"1001",1001,4.76190476190476,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"Spam"
"1002",1002,0,1.11731843575419,0.558659217877095,0,0,0.558659217877095,1.67597765363128,1.67597765363128,0.558659217877095,0.558659217877095,0,0.558659217877095,0.558659217877095,0,0,0,0,0,0,0,0,0.558659217877095,0,0,0,0,0,0,0,0,0,0,0,0.558659217877095,0,0.558659217877095,0,0,0,0,0,0,0,0,1.11731843575419,0,0,0,0,0.558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558659217877095,0.558659217877095,0,0,0,0,0,0,0,0,0,0.558659217877095,0.558659217877095,0,0,0,0,0,0,179,"Spam"
"1003",1003,1.86335403726708,0,1.24223602484472,0,1.86335403726708,2.48447204968944,0,6.2111801242236,1.24223602484472,0,0,1.24223602484472,0.62111801242236,0,1.24223602484472,0,0,0.62111801242236,0,0,0.62111801242236,0,1.24223602484472,0,0,0,0,2.48447204968944,0,0.62111801242236,0,0,0,1.24223602484472,0,0,0,0,0,0,0,0.62111801242236,0,0,0.62111801242236,0,0,0,0,0,0,1.86335403726708,0,0,1.24223602484472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24223602484472,0.62111801242236,0,0,161,"Spam"
"1004",1004,0,0,0,0,1.81818181818182,3.63636363636364,0,0,0,0,7.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,"Spam"
"1005",1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"Spam"
"1006",1006,1.51515151515152,0,0,0,4.54545454545455,1.51515151515152,1.51515151515152,1.51515151515152,0,0,0,0,1.51515151515152,0,1.51515151515152,0,1.51515151515152,3.03030303030303,0,0,0,1.51515151515152,1.51515151515152,0,0,0,0,3.03030303030303,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,1.51515151515152,0,0,0,0,0,0,1.51515151515152,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,0,0,0,0,0,0,66,"Spam"
"1007",1007,2.24913494809689,0.605536332179931,2.94117647058824,0.605536332179931,0.346020761245675,1.29757785467128,0.0865051903114187,0.519031141868512,2.07612456747405,0.865051903114187,0.519031141868512,0.259515570934256,0.346020761245675,0.259515570934256,0.519031141868512,0,0.173010380622837,0.69204152249135,0.173010380622837,0.0865051903114187,0.605536332179931,0.173010380622837,1.12456747404844,0.778546712802768,0.519031141868512,0,0,0.0865051903114187,0.0865051903114187,0,0,0,0.519031141868512,0,0.865051903114187,0,0.432525951557093,0,0,0.0865051903114187,0.346020761245675,0,0.173010380622837,0.346020761245675,0,0.0865051903114187,0,0.0865051903114187,0,0.0865051903114187,0,0,0.173010380622837,0,0.0865051903114187,0,0.259515570934256,0.519031141868512,0.951557093425606,0.432525951557093,0,0.0865051903114187,0,0,0,0,0,0.173010380622837,0,0.432525951557093,0.346020761245675,0,0.0865051903114187,0,0.346020761245675,0,0.346020761245675,0,0.346020761245675,0.259515570934256,0.519031141868512,1.55709342560554,0.173010380622837,0,0,0.173010380622837,1156,"Spam"
"1008",1008,0.584795321637427,0.292397660818713,0,0,1.16959064327485,0,0.292397660818713,0.292397660818713,0,0,0,0.292397660818713,0,0,0,0,0,0,0.87719298245614,0,0,0.292397660818713,0.292397660818713,0,0.292397660818713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292397660818713,0.292397660818713,0,0,0,0,0.292397660818713,0.292397660818713,0,0,0.292397660818713,0.584795321637427,0.292397660818713,0,0,0,0,0,0,0.292397660818713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,"Spam"
"1009",1009,2.8436018957346,0.23696682464455,1.65876777251185,0.947867298578199,0,0.23696682464455,0.23696682464455,0.23696682464455,2.3696682464455,0.710900473933649,0.4739336492891,0.4739336492891,0,0.4739336492891,0.947867298578199,0,0.23696682464455,1.4218009478673,0,0,0,0.4739336492891,0.23696682464455,0,0.710900473933649,0,0,0,1.4218009478673,0.23696682464455,0,0,0,0,0,0,0,0,0,0,0.4739336492891,0.23696682464455,0,0,0,0.4739336492891,0,0,0.4739336492891,0.4739336492891,0,0.23696682464455,0,0,0,0,0,0,0,0,0,0,0.4739336492891,0,0,0,0.710900473933649,0,0,0.23696682464455,0.23696682464455,0,0,0,0.4739336492891,0,0,0,0,0,0,0,0,0,0,0,422,"Spam"
"1010",1010,4.16666666666667,2.77777777777778,0,0,2.77777777777778,2.77777777777778,1.38888888888889,2.77777777777778,1.38888888888889,0,0,2.77777777777778,0,1.38888888888889,0,0,0,0,0,0,1.38888888888889,1.38888888888889,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,1.38888888888889,0,0,1.38888888888889,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,"Spam"
"1011",1011,0,0.248756218905473,0,1.49253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248756218905473,0.248756218905473,0,0,0,0,0,0,0.497512437810945,0,0,0,0,0,0,0,0,0,0,0,0.248756218905473,0,0,0,0,0,0.248756218905473,0,0,0,0,0,0,0,0,402,"Spam"
"1012",1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spam"
"1013",1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spam"
"1014",1014,3.33333333333333,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Spam"
"1015",1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Spam"
"1016",1016,1.23456790123457,0,4.93827160493827,2.46913580246914,1.23456790123457,1.23456790123457,0,0,0,1.23456790123457,1.23456790123457,0,0,0,0,0,0,0,0,0,0,1.23456790123457,0,1.23456790123457,0,0,0,2.46913580246914,0,0,0,0,0,0,0,0,1.23456790123457,0,0,1.23456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23456790123457,0,81,"Spam"
"1017",1017,0.604229607250755,0.302114803625378,1.20845921450151,0.604229607250755,0.604229607250755,0.302114803625378,1.51057401812689,0,0.604229607250755,0,0,0.302114803625378,0.302114803625378,0,0,0,0.604229607250755,0.302114803625378,0.302114803625378,0,0.302114803625378,0.302114803625378,0,0,0,0,0,0.302114803625378,0,0,0.302114803625378,0,0,0,0,0,0.302114803625378,0,0,0,0,0.302114803625378,0,0,0.302114803625378,0,0,0,0,0,0,0.604229607250755,0,0.604229607250755,0,0,0,0,0,0,0,0,0,0,0,0.604229607250755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,"Spam"
"1018",1018,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"Spam"
"1019",1019,2.81030444964871,0.234192037470726,1.63934426229508,1.17096018735363,0,0.234192037470726,0.234192037470726,0.234192037470726,2.34192037470726,0.702576112412178,0.468384074941452,0.468384074941452,0,0.468384074941452,0.936768149882904,0,0.234192037470726,1.40515222482436,0,0,0,0.468384074941452,0.234192037470726,0,0.702576112412178,0,0,0.234192037470726,1.40515222482436,0.234192037470726,0,0,0,0,0,0,0,0,0,0,0.468384074941452,0.234192037470726,0,0,0,0.468384074941452,0,0,0.468384074941452,0.468384074941452,0,0.234192037470726,0,0,0,0,0,0,0,0,0,0,0.468384074941452,0,0,0,0.702576112412178,0,0,0.234192037470726,0.234192037470726,0,0,0,0.468384074941452,0,0,0,0,0,0,0,0,0,0,0,427,"Spam"
"1020",1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spam"
"1021",1021,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Spam"
"1022",1022,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,46,"Spam"
"1023",1023,0,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"Spam"
"1024",1024,1.89655172413793,0.344827586206897,2.75862068965517,0.431034482758621,0.775862068965517,1.63793103448276,0.258620689655172,1.03448275862069,1.29310344827586,0.775862068965517,0.603448275862069,0.344827586206897,0.517241379310345,0.603448275862069,0.603448275862069,0.0862068965517241,0.344827586206897,0.517241379310345,0.344827586206897,0.172413793103448,0.603448275862069,0.258620689655172,1.20689655172414,0.775862068965517,0.344827586206897,0,0,0,0.0862068965517241,0,0,0,0.517241379310345,0,0.689655172413793,0.0862068965517241,0.775862068965517,0,0,0,0.258620689655172,0,0.344827586206897,0.172413793103448,0,0,0,0.0862068965517241,0,0.172413793103448,0,0.172413793103448,0.0862068965517241,0.0862068965517241,0.0862068965517241,0,0.172413793103448,0.0862068965517241,0.689655172413793,0.344827586206897,0,0.0862068965517241,0.0862068965517241,0,0,0,0.172413793103448,0.172413793103448,0.172413793103448,0.258620689655172,0.172413793103448,0,0.0862068965517241,0,0.431034482758621,0,0.258620689655172,0,0.431034482758621,0.0862068965517241,0.344827586206897,1.20689655172414,0.258620689655172,0,0,0.258620689655172,1160,"Spam"
"1025",1025,2.83687943262411,0.236406619385343,1.6548463356974,0.945626477541371,0,0.236406619385343,0.236406619385343,0.236406619385343,2.36406619385343,0.709219858156028,0.472813238770686,0.472813238770686,0,0.472813238770686,0.945626477541371,0,0.236406619385343,1.41843971631206,0,0,0,0.472813238770686,0.236406619385343,0,0.709219858156028,0,0,0,1.41843971631206,0.236406619385343,0,0,0,0,0,0,0,0,0,0,0.472813238770686,0.236406619385343,0,0,0,0.472813238770686,0,0,0.472813238770686,0.472813238770686,0,0.236406619385343,0,0,0,0,0,0,0,0,0,0,0.472813238770686,0,0,0,0.709219858156028,0,0,0.236406619385343,0.236406619385343,0,0,0,0.472813238770686,0,0,0,0,0,0,0,0,0,0,0,423,"Spam"
"1026",1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,"Spam"
