"","word_count","avg_word_length","spl_char_count","digit_count","space_count","char_count","a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","s","t","u","v","w","x","y","z","0","1","2","3","4","5","6","7","8","9","small_word_count","large_word_count","label"
"474",18,7,5,8,21,152,8,2,5,7,15,2,3,2,9,1,1,1,1,11,8,6,1,13,9,6,3,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,5,6,"Spam"
"475",60,7.21666666666667,1,6,59,493,30,13,20,18,61,9,10,12,28,3,4,16,16,26,31,7,1,33,23,23,12,6,6,2,16,1,1,1,1,2,1,1,1,1,1,1,6,15,"Spam"
"476",412,4.65776699029126,114,275,504,2537,115,21,78,71,159,60,27,33,114,2,15,56,51,73,170,55,2,128,121,118,59,23,49,17,26,1,133,16,49,25,14,22,2,6,5,3,178,58,"Spam"
"477",55,5.81818181818182,63,6,113,496,16,15,11,14,43,10,7,8,19,2,8,20,7,29,8,6,1,19,18,16,18,7,5,2,2,3,5,1,1,1,1,1,1,1,1,1,20,12,"Spam"
"478",121,4.82644628099174,23,7,142,749,43,15,14,23,68,10,13,28,36,2,6,22,13,35,41,9,2,43,47,38,30,10,12,1,15,1,2,1,2,1,1,1,1,1,1,1,46,14,"Spam"
"479",382,7.19109947643979,5,1,384,3136,271,75,137,97,303,29,65,80,201,4,31,151,81,165,184,77,7,195,144,212,99,16,39,8,67,9,1,1,1,1,1,1,1,1,1,1,25,115,"Spam"
"480",108,4.13888888888889,33,1,130,610,32,3,11,15,51,12,7,24,26,1,9,19,15,30,41,9,1,19,27,45,21,4,13,1,12,1,1,1,1,1,1,1,1,1,1,1,40,3,"Spam"
"481",19,6.73684210526316,5,4,21,154,8,5,8,6,15,2,3,4,8,1,3,8,4,4,12,4,1,10,6,6,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,"Spam"
"482",1,7,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"Spam"
"483",139,5.51798561151079,68,41,189,1024,38,16,19,28,72,22,17,21,47,8,16,34,19,48,71,20,10,41,45,47,27,14,20,6,18,2,3,10,4,5,3,5,5,3,3,1,60,15,"Spam"
"484",412,4.65776699029126,114,275,504,2537,115,21,78,71,159,60,27,33,114,2,15,56,51,73,170,55,2,128,121,118,59,23,49,17,26,1,133,16,49,25,14,22,2,6,5,3,178,58,"Spam"
"485",37,6.08108108108108,9,6,41,275,11,7,5,11,39,5,4,5,16,1,6,16,4,20,2,3,1,15,16,12,13,4,2,1,1,1,5,1,1,1,1,1,1,1,1,1,11,7,"Spam"
"486",324,5.16049382716049,55,36,377,2104,131,20,63,66,178,50,24,44,114,7,10,58,38,108,138,48,4,120,114,127,64,22,48,8,30,2,16,1,6,3,1,3,3,1,3,1,122,37,"Spam"
"487",25,4.6,8,1,29,152,8,2,3,4,16,5,2,1,8,1,1,5,6,9,10,1,1,8,7,9,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,9,1,"Spam"
"488",24,4.83333333333333,9,1,28,153,6,2,6,1,15,2,1,5,8,1,3,6,4,9,12,1,1,8,7,11,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,6,1,"Spam"
"489",388,5.33505154639175,133,123,496,2699,153,33,86,70,237,36,43,47,144,6,15,110,51,125,145,62,6,128,133,157,55,19,42,6,33,5,16,34,12,5,15,12,6,3,16,4,176,66,"Spam"
"490",25,5,8,1,28,161,8,2,6,2,19,2,2,4,8,1,3,7,5,12,10,1,1,8,7,11,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,7,1,"Spam"
"491",56,7.46428571428571,1,5,55,474,41,10,19,23,40,5,9,5,35,2,3,18,19,32,30,12,1,33,17,25,19,3,1,1,9,1,1,1,1,2,1,1,1,1,2,1,4,17,"Spam"
"492",54,6.2962962962963,13,1,64,417,23,4,5,19,39,6,9,14,23,2,4,12,18,26,24,12,1,18,23,24,16,3,4,2,8,2,1,1,1,1,1,1,1,1,1,1,14,13,"Spam"
"493",127,5.34645669291339,55,32,165,899,61,18,21,26,70,17,17,21,43,2,5,34,20,35,52,16,1,44,39,60,21,5,10,2,7,1,10,2,4,4,3,1,1,5,1,2,41,20,"Spam"
"494",181,5.07734806629834,38,15,204,1161,73,12,40,38,129,15,14,41,56,4,16,51,21,46,59,14,1,57,83,72,21,7,13,7,14,1,3,2,3,1,1,1,1,1,3,2,67,22,"Spam"
"495",86,6.26744186046512,24,3,101,664,39,11,23,13,66,11,13,21,38,3,2,24,12,37,39,22,1,41,30,37,19,12,9,3,10,1,1,1,1,1,1,1,1,1,1,1,17,16,"Spam"
"496",73,3.80821917808219,34,7,102,414,23,5,13,7,27,8,7,7,17,2,2,20,6,22,22,13,1,21,13,10,9,5,1,3,7,1,5,1,1,1,1,1,1,1,1,1,41,5,"Spam"
"497",60,5.86666666666667,6,1,63,421,34,4,17,9,41,6,6,9,30,1,2,18,10,32,15,13,1,30,18,17,12,6,3,6,12,1,1,1,1,1,1,1,1,1,1,1,19,14,"Spam"
"498",596,4.79697986577181,81,18,654,3594,240,49,75,104,349,82,38,105,180,5,18,104,107,206,220,57,3,199,180,245,119,38,34,7,70,7,3,2,5,3,1,2,1,2,1,1,256,68,"Spam"
"499",134,4.64179104477612,39,4,161,822,46,10,16,17,62,14,14,28,50,2,6,25,14,45,50,15,2,30,46,72,24,6,12,1,12,1,2,1,1,1,1,1,1,1,1,1,55,14,"Spam"
"500",42,4.54761904761905,13,3,48,252,21,5,7,5,24,3,3,5,15,2,1,11,4,17,11,10,1,7,9,3,2,5,6,4,5,3,1,1,1,1,1,1,1,1,1,1,17,4,"Spam"
"501",211,4.85308056872038,50,24,254,1328,86,9,40,33,113,27,20,42,75,6,7,45,21,75,66,19,1,61,75,95,30,7,15,1,31,1,5,2,4,3,3,1,2,1,2,3,86,28,"Spam"
"502",61,3.9344262295082,20,6,75,335,18,3,6,7,24,5,2,7,10,1,3,19,7,16,25,3,1,8,13,17,15,2,12,1,10,1,1,1,3,1,1,1,1,1,1,1,36,4,"Spam"
"503",414,4.64975845410628,114,275,506,2545,116,21,78,70,160,59,27,34,114,2,15,56,51,73,172,55,2,129,121,118,60,23,49,17,27,1,133,16,49,25,14,22,2,6,5,3,180,58,"Spam"
"504",41,5.26829268292683,6,2,42,264,14,3,9,9,31,3,3,1,22,1,1,8,6,21,18,3,1,13,18,11,5,2,3,2,4,3,1,1,1,1,1,1,1,1,1,1,14,7,"Spam"
"505",442,5.63348416289593,142,115,559,3191,164,41,89,70,300,45,46,70,178,7,17,120,70,141,179,70,6,180,180,202,81,25,52,6,32,4,12,22,14,5,24,11,4,5,16,2,171,83,"Spam"
"506",146,6.28767123287671,33,16,172,1123,41,36,28,43,56,35,26,28,48,28,30,36,30,39,37,27,17,47,41,50,30,23,35,24,39,28,1,4,3,1,2,2,2,1,1,2,34,30,"Spam"
"507",25,5.12,7,1,28,163,12,3,4,3,17,1,4,3,5,1,1,8,2,10,10,2,1,8,9,12,5,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,10,3,"Spam"
"508",55,4.87272727272727,4,1,57,329,10,8,7,3,35,11,6,12,24,1,3,16,9,10,21,4,1,18,19,23,17,1,6,1,4,1,1,1,1,1,1,1,1,1,1,1,17,4,"Spam"
"509",170,5.92941176470588,20,3,184,1212,70,18,45,37,131,20,20,41,57,3,12,32,30,60,94,26,1,83,65,70,34,12,15,3,26,1,2,1,1,1,1,1,1,1,1,1,47,33,"Spam"
"510",232,6.86637931034483,64,62,291,1948,71,59,73,44,79,53,62,42,65,57,44,66,51,64,72,58,47,76,63,81,57,46,46,48,59,48,18,11,6,3,3,6,3,3,6,3,35,57,"Spam"
"511",185,6.40540540540541,33,18,213,1431,98,33,64,42,120,18,27,38,104,3,8,73,34,76,91,23,1,72,63,88,30,13,16,6,23,3,9,2,1,2,1,1,2,1,1,1,31,41,"Spam"
"512",137,5.26277372262774,47,6,167,935,49,13,30,21,100,15,23,19,52,3,9,20,22,50,56,17,1,39,47,71,19,6,15,4,14,1,3,1,1,1,1,1,1,1,1,1,43,18,"Spam"
"513",191,5.7434554973822,19,3,205,1321,82,27,40,38,144,23,16,47,60,1,12,42,20,73,100,22,2,89,70,86,32,15,22,2,28,1,2,1,1,1,1,1,1,1,1,1,61,32,"Spam"
"514",121,4.68595041322314,39,4,148,754,39,13,15,16,69,12,11,22,42,2,6,23,14,44,43,11,2,29,37,56,24,4,12,2,15,1,2,1,1,1,1,1,1,1,1,1,50,17,"Spam"
"515",24,4.91666666666667,8,1,28,154,7,2,3,3,18,5,1,2,8,1,1,4,7,9,10,2,1,9,7,11,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,8,2,"Spam"
"516",23,7.73913043478261,1,1,22,201,18,4,9,7,18,4,3,6,11,2,1,5,5,15,11,5,1,12,9,17,7,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,7,"Spam"
"517",17,5.11764705882353,7,1,19,113,9,4,3,4,12,1,5,3,6,1,1,1,3,6,5,2,1,6,6,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,7,1,"Spam"
"518",27,4.66666666666667,15,10,38,179,6,2,4,4,12,2,1,6,5,1,1,6,2,6,9,4,1,7,12,11,8,1,7,1,1,1,1,1,1,1,1,2,2,1,1,6,10,4,"Spam"
"519",33,7.78787878787879,4,1,34,295,19,11,18,6,38,5,4,3,21,1,3,15,4,17,18,5,1,18,14,19,9,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,13,"Spam"
"520",87,4.35632183908046,31,18,109,519,25,4,13,18,44,7,4,15,30,1,4,20,9,18,28,6,1,24,31,30,10,7,3,2,8,1,2,5,1,1,1,1,4,1,1,4,39,9,"Spam"
"521",166,6.81927710843374,65,4,219,1416,49,57,38,39,61,51,36,43,44,29,27,44,40,55,49,28,39,67,48,67,39,17,42,34,40,45,1,1,1,4,1,1,1,1,1,1,22,36,"Spam"
"522",211,4.84834123222749,55,18,256,1334,72,25,36,41,123,21,21,53,63,4,8,36,20,58,77,24,2,85,56,82,43,9,16,6,21,3,5,2,2,1,2,1,1,2,1,2,82,22,"Spam"
"523",45,4.53333333333333,25,2,66,295,14,1,8,10,23,1,5,4,19,1,1,4,7,15,19,11,1,16,13,11,6,8,1,4,2,1,1,1,1,1,1,1,1,1,1,1,21,5,"Spam"
"524",32,3.0625,18,10,46,162,3,2,7,2,10,1,1,2,5,1,1,3,4,4,5,6,1,6,9,9,2,1,6,1,1,1,1,1,4,1,1,1,1,2,2,2,19,0,"Spam"
"525",103,7.02912621359223,10,3,110,844,74,24,32,30,85,10,9,17,49,1,8,42,19,48,55,28,1,56,26,49,22,14,6,3,13,1,1,1,1,1,1,1,1,1,1,1,10,26,"Spam"
"526",300,5.39666666666667,95,61,373,2087,115,25,84,48,187,32,17,34,114,6,9,75,55,91,134,45,4,108,110,127,47,18,31,14,26,2,7,11,7,3,15,2,5,3,6,2,123,49,"Spam"
"527",60,12.95,2,1,60,839,70,26,40,17,104,18,19,25,49,2,8,39,28,38,54,19,2,62,53,46,26,4,7,3,17,1,1,1,1,1,1,1,1,1,1,1,3,43,"Spam"
"528",112,4.49107142857143,44,40,149,696,37,4,17,14,62,7,12,13,35,2,3,16,13,26,38,12,2,35,35,41,16,7,4,2,8,2,8,4,1,3,3,9,3,1,5,3,46,11,"Spam"
"529",13,8.84615384615385,14,1,19,148,12,1,6,2,14,2,5,4,7,1,1,2,3,8,7,4,1,10,7,8,4,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,0,3,"Spam"
"530",339,5.22713864306785,77,78,410,2259,136,23,64,68,188,56,29,44,113,7,9,64,40,110,140,45,4,123,114,140,65,22,47,9,32,2,18,5,6,8,10,9,6,5,9,2,126,38,"Spam"
"531",10,4.4,4,2,11,59,6,1,3,1,7,1,3,1,3,1,1,2,2,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,"Spam"
"532",73,5.24657534246575,20,1,85,488,24,3,15,15,43,7,8,10,30,1,2,19,8,20,42,11,1,34,26,24,18,7,7,2,7,1,1,1,1,1,1,1,1,1,1,1,27,12,"Spam"
"533",108,4.17592592592593,30,16,126,607,39,7,11,11,49,9,10,13,28,3,8,21,13,31,37,12,1,28,21,36,19,5,9,1,14,1,6,1,1,2,1,2,1,1,1,2,54,9,"Spam"
"534",8,4.25,131,1,31,196,6,1,3,1,8,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"535",45,4.4,13,1,53,264,17,5,5,8,21,3,3,11,13,2,1,10,5,18,15,4,1,9,17,18,4,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,19,3,"Spam"
"536",23,4.52173913043478,6,1,25,135,5,2,5,3,14,3,1,5,7,1,3,4,4,6,10,1,1,6,6,10,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,8,1,"Spam"
"537",12,6,12,2,21,105,3,1,4,5,7,6,1,1,3,1,1,1,1,3,7,2,1,6,5,6,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,"Spam"
"538",7,5.14285714285714,2,1,7,45,1,1,2,1,3,1,1,1,1,1,1,1,2,2,6,1,1,3,2,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Spam"
"539",110,5.33636363636364,47,51,141,775,31,6,16,13,68,19,12,20,34,1,3,25,10,29,55,16,1,40,37,55,15,4,11,3,12,1,3,8,8,5,1,3,8,4,8,3,30,14,"Spam"
"540",24,4.66666666666667,8,1,28,148,6,2,3,3,15,5,2,3,7,1,1,3,5,7,11,2,1,9,7,11,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,9,2,"Spam"
"541",24,4.66666666666667,8,1,28,148,6,2,3,3,15,5,2,3,7,1,1,3,5,7,11,2,1,9,7,11,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,9,2,"Spam"
"542",5,4.8,2,1,5,31,1,1,1,1,3,1,1,1,1,1,1,1,1,2,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"Spam"
"543",68,4.82352941176471,31,13,90,449,30,2,11,10,30,10,12,11,12,2,2,9,10,12,33,19,1,23,21,27,13,3,2,1,10,1,5,1,4,1,1,1,1,1,1,1,27,8,"Spam"
"544",1341,7.24235645041014,36,4,1368,11116,911,288,550,311,1058,141,213,293,764,25,90,534,299,651,707,237,19,714,530,639,311,112,83,27,183,18,1,1,1,1,1,1,1,1,1,1,109,383,"Spam"
"545",10,4.7,1,1,9,57,3,2,4,1,8,1,1,1,3,1,1,3,1,1,4,1,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"546",160,3.81875,52,14,201,864,47,10,11,19,62,12,10,19,48,3,1,37,21,33,51,18,1,34,41,61,21,7,13,1,18,1,3,3,1,1,1,1,1,1,3,1,87,8,"Spam"
"547",52,5.21153846153846,18,1,64,353,27,5,10,12,25,6,5,3,24,2,2,10,10,17,19,11,1,20,18,14,10,5,4,5,6,1,1,1,1,1,1,1,1,1,1,1,15,4,"Spam"
"548",12,5,1,1,11,72,4,2,3,1,12,2,1,1,3,1,1,7,2,2,3,1,1,6,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,"Spam"
"549",68,4.75,12,6,71,406,22,5,11,5,39,1,5,16,23,3,2,13,12,21,27,12,2,27,20,23,8,4,5,1,10,1,1,1,1,1,1,2,1,1,1,1,28,6,"Spam"
"550",148,5.88513513513514,67,10,199,1137,78,14,34,32,106,10,23,23,66,1,10,39,23,48,64,33,2,67,57,58,24,9,15,12,8,5,4,2,1,1,1,1,1,2,1,1,36,25,"Spam"
"551",466,4.64592274678112,66,30,523,2754,179,49,73,78,252,45,48,112,184,4,9,73,53,157,155,45,1,109,138,220,58,23,36,2,32,1,2,12,2,1,1,1,3,3,4,2,197,48,"Spam"
"552",43,5.02325581395349,14,1,49,279,20,3,7,12,26,2,8,7,16,1,1,5,7,17,17,6,1,13,18,8,7,2,3,4,4,1,1,1,1,1,1,1,1,1,1,1,14,3,"Spam"
"553",121,4.74380165289256,105,22,221,900,46,16,19,29,60,7,9,7,44,3,11,35,10,33,37,15,4,41,53,31,19,2,7,3,8,3,5,7,1,1,1,2,1,2,4,2,60,20,"Spam"
"554",12,6,6,2,16,94,6,1,5,1,7,4,1,3,3,1,3,5,1,3,4,2,1,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,"Spam"
"555",7,5,1,1,6,42,1,2,3,1,7,1,1,2,2,1,1,1,1,1,3,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"556",58,5.98275862068965,8,3,63,418,32,4,16,8,44,7,6,8,29,1,3,19,9,31,16,10,1,28,19,17,13,6,2,6,9,1,2,1,1,1,1,1,1,1,1,1,17,14,"Spam"
"557",615,6.07154471544715,235,195,800,4769,271,57,203,124,394,90,55,61,208,10,38,140,140,199,320,121,8,264,276,303,115,34,32,25,45,6,12,42,15,27,29,33,8,8,9,12,229,146,"Spam"
"558",13,4.30769230769231,2,1,12,70,1,2,4,2,9,1,1,4,4,1,2,6,1,1,4,1,1,5,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,"Spam"
"559",25,5.6,5,1,28,173,8,6,7,9,14,4,2,7,12,1,1,8,1,8,14,1,1,7,7,12,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,"Spam"
"560",8,3.875,5,1,11,47,3,1,1,1,6,1,1,1,1,1,1,1,1,3,2,2,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,"Spam"
"561",302,5.44370860927152,95,63,374,2113,111,27,68,64,174,27,28,44,115,6,9,82,55,96,139,49,3,106,112,126,47,22,30,8,28,5,6,9,5,3,14,6,5,3,10,2,121,48,"Spam"
"562",45,4.24444444444444,21,1,63,275,13,4,9,5,25,3,1,11,10,1,1,7,7,13,17,7,1,8,9,21,6,1,7,1,4,1,1,1,1,1,1,1,1,1,1,1,22,2,"Spam"
"563",46,5.45652173913043,18,1,60,329,25,9,12,10,21,6,5,2,22,2,3,11,9,16,15,8,1,20,16,11,8,5,3,6,4,1,1,1,1,1,1,1,1,1,1,1,12,5,"Spam"
"564",46,5.41304347826087,18,1,60,327,24,9,10,10,20,7,5,2,22,2,3,12,9,15,16,8,1,19,16,12,8,5,3,6,4,1,1,1,1,1,1,1,1,1,1,1,12,5,"Spam"
"565",733,5.92223738062756,127,41,838,5306,322,40,148,189,500,97,111,123,353,6,33,182,102,379,342,125,3,291,256,353,141,76,42,10,74,2,21,3,6,4,4,1,1,2,1,1,224,155,"Spam"
"566",59,6.35593220338983,19,5,70,464,35,13,16,13,40,4,10,14,33,1,2,25,13,18,18,11,5,27,17,30,6,4,4,2,8,1,1,1,2,1,1,1,1,1,1,1,15,15,"Spam"
"567",22,5.13636363636364,6,1,23,142,10,1,6,6,9,2,2,3,11,1,2,8,4,7,6,2,2,3,8,6,4,2,4,1,4,1,1,1,1,1,1,1,1,1,1,1,6,4,"Spam"
"568",75,5.54666666666667,27,2,90,533,31,7,16,9,44,8,7,10,26,2,3,33,10,14,31,10,1,27,25,46,22,3,9,1,16,4,1,1,1,1,1,1,1,1,1,1,21,15,"Spam"
"569",319,5.45141065830721,104,82,402,2245,127,28,80,49,191,27,25,42,120,6,10,85,58,100,142,48,4,110,124,138,48,18,35,9,31,2,11,21,10,3,12,4,4,3,10,4,131,55,"Spam"
"570",5,4,2,1,5,27,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"571",1071,5.6358543417367,242,130,1270,7548,466,91,265,212,721,127,109,209,468,14,34,209,164,431,446,148,6,395,427,549,162,67,56,29,96,5,33,13,22,16,14,7,6,8,3,8,358,209,"Spam"
"572",24,5,5,2,27,152,15,3,8,6,15,2,2,3,6,1,1,3,3,9,9,3,1,10,4,5,5,1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,7,1,"Spam"
"573",93,2.17204301075269,994,72,833,2006,2,3,9,1,10,1,4,4,6,2,5,6,5,10,8,2,1,18,8,8,4,1,10,1,5,1,12,4,8,4,4,3,1,7,4,3,78,3,"Spam"
"574",217,9.33179723502304,33,1,247,2305,153,33,86,66,209,23,51,70,163,2,14,103,75,140,155,87,4,145,148,138,86,14,8,5,40,6,1,1,1,1,1,1,1,1,1,1,6,125,"Spam"
"575",5,4.4,1,1,4,27,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
"576",77,6.77922077922078,6,1,79,607,46,13,25,18,53,6,12,9,51,1,5,28,14,46,39,11,1,37,29,38,19,5,6,1,11,1,1,1,1,1,1,1,1,1,1,1,7,20,"Spam"
"577",44,6.04545454545455,20,12,58,344,14,10,13,9,35,6,3,7,20,1,1,21,7,17,18,7,1,12,15,13,8,6,3,2,5,1,1,5,2,1,1,1,1,1,2,2,9,10,"Spam"
"578",324,5.25925925925926,58,63,363,2125,142,30,53,69,182,32,22,49,100,1,8,77,56,113,147,35,5,134,101,131,69,10,24,1,50,1,22,5,12,6,4,5,5,1,2,2,123,47,"Spam"
"579",1395,5.52831541218638,313,148,1688,9713,551,186,295,317,880,169,124,227,644,30,50,339,183,592,566,180,37,431,491,628,197,128,170,35,110,4,72,14,18,12,7,11,2,5,3,4,523,258,"Spam"
"580",972,5.67181069958848,185,116,1133,6831,440,80,251,228,634,88,83,179,426,6,55,211,159,367,375,158,3,414,377,467,152,64,61,15,104,1,47,14,11,11,13,9,2,1,1,7,316,186,"Spam"
"581",27,8.14814814814815,4,2,27,251,14,4,11,8,28,7,4,6,15,2,1,13,5,12,10,3,1,17,17,19,10,1,4,1,7,1,1,1,1,1,1,1,1,1,1,1,3,10,"Spam"
"582",42,4.71428571428571,11,1,48,257,12,3,8,10,19,1,4,4,15,1,2,13,4,13,19,7,1,13,10,16,8,4,6,1,4,1,1,1,1,1,1,1,1,1,1,1,16,3,"Spam"
"583",1,7,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"Spam"
"584",111,4.37837837837838,33,7,137,656,42,12,12,13,55,12,12,13,41,3,4,21,15,37,36,18,1,29,29,26,16,6,6,5,15,1,2,1,1,1,1,1,1,1,1,1,53,9,"Spam"
"585",40,6.675,5,1,42,314,28,2,17,6,22,4,2,8,26,3,1,19,17,20,18,8,1,20,9,22,7,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,4,10,"Spam"
"586",11,5,3,1,11,69,6,1,3,1,9,1,1,1,5,1,1,2,3,2,3,1,1,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"Spam"
"587",78,5.15384615384615,39,52,114,555,22,18,5,17,31,9,3,32,12,1,1,7,5,10,66,32,1,7,25,30,3,1,9,1,3,1,26,1,1,1,1,1,13,13,1,1,43,28,"Spam"
"588",61,4.91803278688525,29,4,85,414,27,9,14,13,24,8,6,6,25,2,5,13,10,18,18,12,1,22,16,14,8,5,7,7,4,2,1,1,1,1,1,1,1,1,2,1,20,5,"Spam"
"589",61,4.9672131147541,29,4,85,417,27,9,15,13,27,7,5,7,27,2,5,11,11,18,18,13,1,23,16,13,8,5,8,6,4,1,1,1,1,1,1,1,1,1,3,1,21,5,"Spam"
"590",7,4.71428571428571,3,1,8,44,2,1,2,1,6,1,1,1,1,1,1,3,1,1,2,3,1,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
"591",63,14.1269841269841,3,1,64,957,82,32,55,31,108,8,6,25,68,4,12,40,19,57,55,24,2,67,51,68,36,5,8,5,20,2,1,1,1,1,1,1,1,1,1,1,1,44,"Spam"
"592",66,12.5,2,1,66,893,72,22,41,35,97,15,20,20,66,1,8,37,30,55,53,23,2,70,49,54,32,3,2,3,14,1,1,1,1,1,1,1,1,1,1,1,6,44,"Spam"
"593",759,7.17523056653491,32,1,763,6241,526,152,287,201,642,66,124,145,388,16,59,304,156,380,372,151,9,375,295,390,173,43,56,13,114,9,1,1,1,1,1,1,1,1,1,1,34,201,"Spam"
"594",21,5.33333333333333,9,4,27,148,8,1,3,5,13,1,1,3,6,1,1,3,4,11,7,7,1,7,7,11,6,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,7,2,"Spam"
"595",7,4.28571428571429,1,1,6,37,3,1,2,3,4,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"596",69,4.71014492753623,11,2,77,413,28,4,6,12,39,3,11,25,25,1,3,12,8,22,17,2,1,21,31,28,6,1,12,1,5,1,1,1,1,1,1,1,1,1,1,1,24,4,"Spam"
"597",229,4.95196506550218,42,33,265,1441,98,21,36,53,122,32,20,38,72,3,5,35,34,76,89,23,1,58,74,112,45,8,17,3,26,1,10,5,3,3,2,2,2,1,4,1,98,28,"Spam"
"598",5,5.2,1,1,4,31,1,1,2,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"Spam"
"599",25,6.28,17,10,36,210,3,6,8,2,14,1,3,3,11,1,2,5,7,10,12,8,1,7,12,14,9,1,6,1,1,2,1,1,4,1,1,2,1,3,1,1,9,7,"Spam"
"600",163,3.6319018404908,36,2,195,823,58,7,11,27,85,6,8,39,42,1,9,27,20,31,35,14,1,37,34,39,17,8,18,2,13,1,1,1,1,1,1,1,1,1,1,1,79,2,"Spam"
"601",337,4.56676557863501,40,10,367,1946,118,24,56,62,179,45,22,56,122,1,11,51,54,127,127,21,1,94,86,136,58,10,17,9,43,1,3,1,3,1,2,1,1,1,1,1,150,31,"Spam"
"602",9,4.55555555555556,2,1,8,51,2,1,3,3,5,1,1,2,1,1,1,1,1,1,6,1,1,4,2,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,"Spam"
"603",49,5.16326530612245,19,1,61,333,25,4,14,10,23,6,5,3,23,2,4,12,9,17,16,8,1,16,16,11,8,5,4,6,4,1,1,1,1,1,1,1,1,1,1,1,13,3,"Spam"
"604",116,4.99137931034483,47,27,147,773,43,10,23,14,68,16,9,15,42,1,2,33,10,28,43,20,1,33,39,51,21,4,17,2,7,1,8,4,1,4,1,1,3,2,1,3,44,17,"Spam"
"605",8,3.625,3,1,9,41,1,1,2,1,3,2,1,1,1,1,1,1,1,1,5,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,"Spam"
"606",5,5.2,1,1,4,31,1,1,2,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"Spam"
"607",1663,4.62236921226699,1233,523,2866,11786,438,204,248,314,475,249,296,408,618,12,28,413,312,266,564,271,1,396,365,804,51,70,302,8,31,21,181,102,65,14,19,32,26,18,19,47,674,93,"Spam"
"608",7,4.71428571428571,3,1,8,44,2,1,2,1,6,1,1,1,1,1,1,3,1,1,2,3,1,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
